,customer_id,first_name,last_name,email,subscription_type,plan_type,auto_renew,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,discount_used_last_renewal,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,previous_renewal_status,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,subscription_start_date,subscription_end_date,csat_score,customer_age,gender,signup_source,payment_method,downgrade_history,subscription_status,Phone,full_name,churn_score,churn_risk
915,EC-2022-000916,Edward,Williams,edward_williams@mail.com,Digital,Annual,Yes,5.91,28,1,No,0.21,8.41,Europe,Finance,0.53,0,Desktop,Auto,No Data,0.24,3,0.22,2022-12-27 05:54:16.428990,2023-12-27 05:54:16.428990,5,25,Male,Mobile App,PayPal,No,Active,+44-7522758214,Edward Williams,0.012186963760754,Low
916,EC-2022-000917,Ashley,Gonzalez,ashley_gonzalez@outlook.com,Digital+Print,Annual,Yes,1.68,5,1,No,0.06,10.47,Others,Finance,0.84,1,Mobile,Auto,No Data,0.18,-80,0.11,2022-11-25 05:54:16.428992,2023-11-25 05:54:16.428992,1,47,Female,Web,Credit Card,No,Active,+35-7920617482,Ashley Gonzalez,0.0125507829626265,Low
917,EC-2024-000918,Stephanie,Martin,stephanie_martin@mail.com,Digital,Monthly,Yes,2.43,26,0,No,0.33,10.61,Asia,Politics,0.9,1,Mobile,Auto,No Data,0.23,-58,-1.05,2024-02-25 05:54:16.428994,2025-02-24 05:54:16.428994,1,39,Female,Mobile App,Credit Card,No,Active,+91-9495555457,Stephanie Martin,0.2339977165799443,Low
918,EC-2022-000919,Eric,Thomas,eric_thomas@icloud.com,Digital+Print,Monthly,Yes,3.35,13,0,Yes,0.14,7.68,Asia,Politics,0.6,0,Desktop,Manual,No Data,0.09,-90,-0.21,2022-09-18 05:54:16.428996,2023-09-18 05:54:16.428996,4,40,Male,Mobile App,Credit Card,No,Active,+91-7867821560,Eric Thomas,0.0550887382647157,Low
919,EC-2025-000920,Christopher,Thomas,christopher_thomas@gmail.com,Digital,Monthly,Yes,3.97,0,2,Yes,0.71,6.41,North America,Culture,0.56,0,Desktop,Auto,Newsletter Promo,0.22,8,0.63,2025-03-22 05:54:16.428998,2026-03-22 05:54:16.428998,4,57,Male,Mobile App,Credit Card,No,Active,+1-907-490-8224,Christopher Thomas,0.1169204769109399,Low
920,EC-2024-000921,James,White,james_white@outlook.com,Digital+Print,Monthly,Yes,2.68,17,1,No,0.53,8.21,Europe,Technology,0.82,2,Desktop,Auto,No Data,0.33,-34,-0.39,2024-03-06 05:54:16.429000,2025-03-06 05:54:16.429000,5,68,Male,Web,PayPal,No,Active,+44-7595329156,James White,0.3994624735104722,Low
921,EC-2024-000922,Gary,Wilson,gary_wilson@outlook.com,Digital,Monthly,Yes,1.69,6,2,No,0.14,10.94,North America,Environment,0.94,1,Desktop,Manual,Retention Offer,0.36,65,-0.7,2024-07-01 05:54:16.429002,2025-07-01 05:54:16.429002,1,30,Male,Mobile App,Credit Card,No,Active,+1-665-935-3016,Gary Wilson,0.2290756631560735,Low
922,EC-2023-000923,Carol,Martinez,carol_martinez@gmail.com,Digital,Monthly,Yes,4.32,0,0,Yes,0.01,12.4,Europe,Politics,0.83,1,Mobile,Manual,Retention Offer,0.57,-6,-0.5,2023-07-30 05:54:16.429004,2024-07-29 05:54:16.429004,4,45,Female,Mobile App,Credit Card,No,Active,+44-7369375349,Carol Martinez,0.0034534888319776,Low
923,EC-2025-000924,Charles,Adams,charles_adams@yahoo.com,Digital,Monthly,No,4.08,0,2,No,0.81,13.41,Europe,Politics,0.46,1,Mobile,Auto,Retention Offer,0.11,51,0.63,2025-02-17 05:54:16.429007,2026-02-17 05:54:16.429007,3,47,Male,Web,Credit Card,No,Active,+44-7542381882,Charles Adams,0.1775396450529217,Low
924,EC-2022-000925,Dennis,Johnson,dennis_johnson@hotmail.com,Digital,Annual,Yes,1.63,0,2,Yes,0.18,8.02,Asia,Politics,0.92,1,Mobile,Auto,Newsletter Promo,0.38,5,0.26,2022-11-12 05:54:16.429009,2023-11-12 05:54:16.429009,1,22,Male,Mobile App,Credit Card,No,Active,+91-8900413990,Dennis Johnson,0.0469983967291749,Low
925,EC-2023-000926,Sandra,Lopez,sandra_lopez@hotmail.com,Digital,Monthly,Yes,5.03,23,0,No,0.61,11.14,Asia,Finance,0.57,3,Mobile,Auto,Newsletter Promo,0.18,-50,0.74,2023-07-23 05:54:16.429011,2024-07-22 05:54:16.429011,3,27,Female,Web,Credit Card,No,Active,+91-7208913748,Sandra Lopez,0.023837448368159,Low
926,EC-2023-000927,Christopher,Ramirez,christopher_ramirez@mail.com,Digital+Print,Monthly,Yes,4.76,3,0,No,0.34,13.85,Europe,Environment,0.7,0,Desktop,Auto,No Data,0.26,88,0.38,2023-03-26 05:54:16.429013,2024-03-25 05:54:16.429013,2,56,Other,Mobile App,PayPal,No,Active,+44-7195160370,Christopher Ramirez,0.0062191402908796,Low
927,EC-2023-000928,Pamela,Thompson,pamela_thompson@yahoo.com,Digital+Print,Monthly,Yes,3.2,3,1,Yes,0.59,14.66,North America,Technology,0.88,1,Mobile,Auto,Newsletter Promo,0.47,-55,-0.4,2023-11-21 05:54:16.429015,2024-11-20 05:54:16.429015,5,26,Female,Mobile App,Credit Card,No,Active,+1-423-992-6577,Pamela Thompson,0.0859304792827462,Low
928,EC-2024-000929,Samantha,Wilson,samantha_wilson@hotmail.com,Digital,Monthly,Yes,3.12,28,1,Yes,0.32,9.76,Asia,Finance,0.43,0,Tablet,Auto,No Data,0.16,-58,0.95,2024-11-06 05:54:16.429017,2025-11-06 05:54:16.429017,4,31,Female,Web,Credit Card,No,Active,+91-8085942007,Samantha Wilson,0.7234747872010404,High
929,EC-2025-000930,Stephanie,Ramirez,stephanie_ramirez@yahoo.com,Digital,Monthly,Yes,3.83,17,1,No,0.09,9.12,North America,Culture,0.85,0,Desktop,Manual,Retention Offer,0.22,-74,-0.27,2025-01-29 05:54:16.429019,2026-01-29 05:54:16.429019,2,55,Female,Mobile App,PayPal,No,Active,+1-528-691-6846,Stephanie Ramirez,0.1406238336901206,Low
930,EC-2024-000931,Sharon,Lewis,sharon_lewis@outlook.com,Digital+Print,Monthly,Yes,1.71,26,1,No,0.22,10.76,Europe,Culture,0.72,1,Desktop,Auto,Retention Offer,0.44,-16,-0.38,2024-04-26 05:54:16.429021,2025-04-26 05:54:16.429021,4,27,Female,Mobile App,PayPal,Yes,Cancelled,+44-7994074476,Sharon Lewis,0.76032913672335,Churned
931,EC-2023-000932,Charles,Green,charles_green@gmail.com,Digital,Monthly,Yes,3.05,10,2,Yes,0.19,5.4,North America,Politics,0.93,2,Tablet,Auto,No Data,0.19,57,0.16,2023-02-18 05:54:16.429023,2024-02-18 05:54:16.429023,2,50,Male,Web,Credit Card,Yes,Active,+1-469-335-8752,Charles Green,0.4629977881701325,Low
932,EC-2024-000933,Jerry,Miller,jerry_miller@yahoo.com,Digital+Print,Monthly,No,0.0,26,2,No,0.43,9.23,North America,Culture,0.42,1,Mobile,Auto,Survey,0.38,-7,0.24,2024-10-04 05:54:16.429025,2025-10-04 05:54:16.429025,4,28,Male,Web,Credit Card,No,Cancelled,+1-579-859-4687,Jerry Miller,0.9988575141828204,Churned
933,EC-2025-000934,Debra,Garcia,debra_garcia@hotmail.com,Digital+Print,Monthly,Yes,4.31,0,1,Yes,0.66,12.98,Others,Finance,0.59,2,Desktop,Auto,No Data,0.1,26,0.45,2025-02-26 05:54:16.429027,2026-02-26 05:54:16.429027,5,57,Female,Mobile App,Credit Card,No,Active,+38-6453887012,Debra Garcia,0.0131512894952737,Low
934,EC-2024-000935,Charles,Wright,charles_wright@icloud.com,Digital+Print,Monthly,Yes,0.66,27,0,No,0.26,12.57,North America,Politics,0.88,0,Mobile,Auto,Survey,0.23,90,-0.14,2024-06-14 05:54:16.429029,2025-06-14 05:54:16.429029,1,23,Male,Web,Credit Card,No,Cancelled,+1-568-667-1608,Charles Wright,0.8986836274793488,Churned
935,EC-2023-000936,Jerry,Robinson,jerry_robinson@hotmail.com,Digital,Annual,No,5.26,9,1,No,0.01,8.92,Europe,Politics,0.31,3,Mobile,Auto,No Data,0.41,-91,0.74,2023-01-26 05:54:16.429031,2024-01-26 05:54:16.429031,3,34,Male,Web,Credit Card,No,Active,+44-7727208194,Jerry Robinson,0.0111997713092181,Low
936,EC-2023-000937,Lisa,Clark,lisa_clark@yahoo.com,Digital+Print,Monthly,Yes,2.5,8,1,Yes,0.52,10.87,North America,Finance,0.38,0,Desktop,Auto,No Data,0.71,30,-0.29,2023-10-26 05:54:16.429034,2024-10-25 05:54:16.429034,2,53,Female,Mobile App,Credit Card,No,Active,+1-614-399-9358,Lisa Clark,0.3599689873160719,Low
937,EC-2025-000938,Stephen,Rivera,stephen_rivera@gmail.com,Digital,Annual,Yes,2.68,22,2,Yes,0.61,6.7,Others,Finance,0.99,1,Mobile,Auto,No Data,0.42,-41,-0.52,2025-02-28 05:54:16.429035,2026-02-28 05:54:16.429035,3,23,Male,Referral,Credit Card,No,Active,+23-1873293846,Stephen Rivera,0.2283323595283488,Low
938,EC-2025-000939,Donald,Nguyen,donald_nguyen@outlook.com,Digital,Monthly,Yes,2.06,3,1,No,0.96,12.81,Asia,Politics,0.5,0,Tablet,Auto,No Data,0.66,-74,-0.95,2025-01-14 05:54:16.429038,2026-01-14 05:54:16.429038,3,64,Male,Web,PayPal,No,Active,+91-7384239742,Donald Nguyen,0.0800872250097149,Low
939,EC-2024-000940,Jonathan,King,jonathan_king@mail.com,Digital,Monthly,No,2.57,27,2,Yes,0.59,9.69,North America,Politics,0.98,3,Desktop,Auto,Retention Offer,0.08,22,-0.09,2024-09-02 05:54:16.429040,2025-09-02 05:54:16.429040,4,27,Male,Web,PayPal,No,Cancelled,+1-524-954-7279,Jonathan King,0.9966964944885316,Churned
940,EC-2024-000941,Michael,Young,michael_young@yahoo.com,Digital,Monthly,No,5.13,5,0,No,0.47,8.9,North America,Culture,0.43,0,Desktop,Auto,No Data,0.12,72,0.45,2024-01-23 05:54:16.429042,2025-01-22 05:54:16.429042,1,66,Male,Mobile App,Credit Card,No,Active,+1-904-816-2343,Michael Young,0.0698215673932716,Low
941,EC-2024-000942,Amy,Thomas,amy_thomas@gmail.com,Digital,Monthly,Yes,0.0,29,2,No,0.57,8.55,Europe,Environment,0.55,2,Mobile,Auto,Newsletter Promo,0.21,-39,0.39,2024-12-23 05:54:16.429044,2025-12-23 05:54:16.429044,4,59,Female,Mobile App,Credit Card,No,Cancelled,+44-7597777274,Amy Thomas,0.9909545040649244,Churned
942,EC-2025-000943,Sandra,Hill,sandra_hill@mail.com,Digital+Print,Annual,No,4.92,15,2,Yes,0.93,9.75,North America,Culture,0.83,1,Desktop,Auto,Newsletter Promo,0.37,51,0.18,2025-02-05 05:54:16.429046,2026-02-05 05:54:16.429046,3,22,Female,Mobile App,Credit Card,No,Active,+1-251-577-3128,Sandra Hill,0.4622236793021254,Low
943,EC-2024-000944,Donna,Thomas,donna_thomas@mail.com,Digital,Annual,Yes,3.51,1,1,Yes,0.83,8.21,Europe,Politics,0.76,2,Mobile,Auto,No Data,0.43,-55,-0.21,2024-09-21 05:54:16.429048,2025-09-21 05:54:16.429048,5,36,Female,Web,Credit Card,No,Active,+44-7288835499,Donna Thomas,0.0047437743754068,Low
944,EC-2024-000945,Angela,Wright,angela_wright@outlook.com,Digital,Annual,Yes,1.19,22,0,Yes,0.32,12.63,North America,Politics,0.71,0,Desktop,Manual,Retention Offer,0.15,25,0.65,2024-03-17 05:54:16.429049,2025-03-17 05:54:16.429049,1,24,Female,Mobile App,Credit Card,No,Cancelled,+1-898-400-3613,Angela Wright,0.4861732668917495,Churned
945,EC-2022-000946,Brenda,Lopez,brenda_lopez@gmail.com,Digital+Print,Monthly,No,1.39,17,0,No,0.24,8.42,North America,Politics,0.67,2,Mobile,Manual,Newsletter Promo,0.18,71,0.07,2022-09-26 05:54:16.429052,2023-09-26 05:54:16.429052,1,41,Female,Web,PayPal,No,Cancelled,+1-594-894-1613,Brenda Lopez,0.9593583038220592,Churned
946,EC-2023-000947,Chloe,Brown,chloe_brown@yahoo.com,Digital+Print,Monthly,Yes,5.51,9,1,No,0.26,16.37,Europe,Politics,0.89,1,Desktop,Auto,Retention Offer,0.46,-38,0.22,2023-08-21 05:54:16.429054,2024-08-20 05:54:16.429054,3,68,Female,Mobile App,Credit Card,No,Active,+44-7743770726,Chloe Brown,0.0069572109282192,Low
947,EC-2022-000948,David,Rodriguez,david_rodriguez@outlook.com,Digital,Monthly,Yes,1.58,23,0,No,0.5,15.86,North America,Technology,0.46,1,Mobile,Manual,Survey,0.36,-97,-0.56,2022-10-13 05:54:16.429056,2023-10-13 05:54:16.429056,4,59,Male,Web,Credit Card,No,Cancelled,+1-794-422-9124,David Rodriguez,0.5828336909105437,Churned
948,EC-2023-000949,Nicole,Rodriguez,nicole_rodriguez@hotmail.com,Digital+Print,Monthly,Yes,1.27,23,0,No,0.74,6.43,Asia,Technology,0.61,1,Mobile,Auto,Retention Offer,0.05,-85,-0.91,2023-09-21 05:54:16.429058,2024-09-20 05:54:16.429058,5,36,Female,Mobile App,Credit Card,No,Cancelled,+91-9143161951,Nicole Rodriguez,0.3285601843469437,Churned
949,EC-2023-000950,Michelle,Williams,michelle_williams@mail.com,Digital+Print,Monthly,Yes,4.71,16,0,Yes,0.5,10.28,North America,Technology,0.41,1,Mobile,Manual,Newsletter Promo,0.31,78,0.46,2023-07-22 05:54:16.429060,2024-07-21 05:54:16.429060,2,28,Female,Mobile App,PayPal,No,Active,+1-202-688-4386,Michelle Williams,0.1255567550769496,Low
950,EC-2024-000951,Angela,Jones,angela_jones@yahoo.com,Digital,Monthly,Yes,3.51,12,1,No,0.07,7.4,North America,Technology,0.72,0,Mobile,Auto,No Data,0.07,-27,1.28,2024-02-24 05:54:16.429062,2025-02-23 05:54:16.429062,4,20,Female,Mobile App,PayPal,No,Active,+1-741-458-5418,Angela Jones,0.1115434989571202,Low
951,EC-2022-000952,Karen,Carter,karen_carter@hotmail.com,Digital+Print,Monthly,Yes,1.59,23,0,Yes,0.72,8.69,Others,Politics,0.48,0,Desktop,Auto,No Data,0.23,11,0.25,2022-11-21 05:54:16.429064,2023-11-21 05:54:16.429064,1,47,Female,Web,PayPal,No,Cancelled,+33-8058505065,Karen Carter,0.8577798917835968,Churned
952,EC-2023-000953,Larry,Lee,larry_lee@icloud.com,Digital,Monthly,Yes,3.32,17,3,No,0.81,18.01,Europe,Finance,0.53,2,Mobile,Auto,Retention Offer,0.15,0,0.46,2023-10-03 05:54:16.429066,2024-10-02 05:54:16.429066,4,60,Male,Mobile App,Credit Card,Yes,Active,+44-7890312669,Larry Lee,0.4289447587442245,Low
953,EC-2023-000954,William,Roberts,william_roberts@gmail.com,Digital+Print,Annual,Yes,1.46,21,1,No,0.29,8.77,Asia,Technology,0.63,0,Mobile,Auto,Newsletter Promo,0.24,75,0.45,2023-12-03 05:54:16.429068,2024-12-02 05:54:16.429068,2,55,Male,Referral,PayPal,No,Active,+91-9956863370,William Roberts,0.3633493906832375,Low
954,EC-2025-000955,Julie,Johnson,julie_johnson@hotmail.com,Digital,Annual,Yes,4.65,12,0,No,0.66,11.44,North America,Finance,0.32,2,Desktop,Manual,Retention Offer,0.12,92,0.06,2025-02-09 05:54:16.429070,2026-02-09 05:54:16.429070,5,23,Female,Referral,PayPal,Yes,Active,+1-663-881-5473,Julie Johnson,0.00169283880654,Low
955,EC-2022-000956,George,Wilson,george_wilson@gmail.com,Digital,Annual,Yes,4.59,16,0,No,0.43,12.17,Europe,Politics,0.36,1,Mobile,Auto,Newsletter Promo,0.49,96,-0.75,2022-11-25 05:54:16.429072,2023-11-25 05:54:16.429072,5,64,Male,Referral,Credit Card,No,Active,+44-7824566642,George Wilson,0.0033095923488183,Low
956,EC-2025-000957,Eric,Adams,eric_adams@mail.com,Digital,Monthly,Yes,3.8,4,1,No,0.89,6.0,Asia,Finance,0.78,0,Mobile,Auto,Retention Offer,0.42,-56,0.39,2025-02-23 05:54:16.429074,2026-02-23 05:54:16.429074,2,52,Male,Web,Credit Card,No,Active,+91-7723543282,Eric Adams,0.0089597488332511,Low
957,EC-2022-000958,Kenneth,White,kenneth_white@gmail.com,Digital,Monthly,Yes,3.54,10,0,Yes,0.85,6.58,North America,Politics,0.6,0,Desktop,Auto,Newsletter Promo,0.33,30,0.79,2022-10-01 05:54:16.429076,2023-10-01 05:54:16.429076,2,39,Male,Web,PayPal,Yes,Active,+1-712-735-1956,Kenneth White,0.2323487683709508,Low
958,EC-2024-000959,Daniel,Moore,daniel_moore@mail.com,Digital,Monthly,No,5.64,6,0,No,0.53,5.18,Asia,Politics,0.91,1,Mobile,Auto,No Data,0.3,-84,0.3,2024-10-28 05:54:16.429079,2025-10-28 05:54:16.429079,3,28,Male,Web,Debit Card,Yes,Active,+91-9714011576,Daniel Moore,0.0074033354370764,Low
959,EC-2025-000960,Steven,Flores,steven_flores@hotmail.com,Digital+Print,Annual,Yes,3.0,28,2,Yes,0.69,6.46,Europe,Culture,0.79,3,Mobile,Auto,No Data,0.06,64,-0.08,2025-02-22 05:54:16.429080,2026-02-22 05:54:16.429080,1,25,Male,Web,Debit Card,No,Active,+44-7082661868,Steven Flores,0.5499709687112293,Medium
960,EC-2023-000961,Laura,Clark,laura_clark@gmail.com,Digital,Monthly,No,1.23,9,1,No,0.88,-1.4,North America,Culture,0.31,0,Mobile,Auto,No Data,0.17,-96,0.25,2023-01-15 05:54:16.429082,2024-01-15 05:54:16.429082,3,44,Female,Web,Credit Card,No,Cancelled,+1-364-474-8616,Laura Clark,0.8954437336150888,Churned
961,EC-2022-000962,Dorothy,Green,dorothy_green@hotmail.com,Digital,Monthly,Yes,3.67,16,1,Yes,0.5,12.18,Europe,Politics,0.73,1,Mobile,Auto,Newsletter Promo,0.47,74,0.01,2022-12-13 05:54:16.429084,2023-12-13 05:54:16.429084,4,46,Other,Mobile App,Debit Card,Yes,Active,+44-7583338622,Dorothy Green,0.2649016655461846,Low
962,EC-2024-000963,Paul,Harris,paul_harris@icloud.com,Digital,Annual,Yes,6.13,14,1,No,0.31,18.22,Europe,Politics,0.37,2,Desktop,Manual,Newsletter Promo,0.48,-57,0.7,2024-10-03 05:54:16.429086,2025-10-03 05:54:16.429086,2,25,Male,Mobile App,Credit Card,No,Active,+44-7889606853,Paul Harris,0.001092436987261,Low
963,EC-2025-000964,John,Adams,john_adams@outlook.com,Digital+Print,Monthly,Yes,1.48,17,1,Yes,0.75,10.59,North America,Technology,0.85,1,Mobile,Auto,No Data,0.3,60,0.15,2025-03-06 05:54:16.429089,2026-03-06 05:54:16.429089,3,40,Male,Mobile App,Credit Card,No,Cancelled,+1-828-509-7372,John Adams,0.8595442071764441,Churned
964,EC-2024-000965,Lisa,Wilson,lisa_wilson@yahoo.com,Digital+Print,Monthly,Yes,2.46,22,1,No,0.22,4.33,Europe,Politics,0.99,0,Desktop,Auto,Retention Offer,0.14,-80,0.41,2024-09-20 05:54:16.429090,2025-09-20 05:54:16.429090,1,46,Female,Mobile App,Debit Card,No,Active,+44-7194215917,Lisa Wilson,0.4935476421457502,Low
965,EC-2024-000966,Jack,Anderson,jack_anderson@icloud.com,Digital+Print,Monthly,Yes,3.62,21,1,Yes,0.39,7.43,North America,Finance,0.67,1,Mobile,Auto,No Data,0.17,94,0.61,2024-09-05 05:54:16.429093,2025-09-05 05:54:16.429093,1,33,Male,Web,PayPal,No,Active,+1-991-575-6241,Jack Anderson,0.670577039835049,Medium
966,EC-2022-000967,Emma,Hall,emma_hall@icloud.com,Digital+Print,Monthly,Yes,2.92,18,1,Yes,0.87,8.16,Europe,Politics,0.78,1,Mobile,Manual,No Data,0.27,-33,0.41,2022-11-22 05:54:16.429095,2023-11-22 05:54:16.429095,2,52,Female,Mobile App,PayPal,No,Active,+44-7593267294,Emma Hall,0.6795423092692509,Medium
967,EC-2023-000968,Christopher,Williams,christopher_williams@outlook.com,Digital,Monthly,Yes,1.53,29,2,No,0.72,5.93,Asia,Politics,0.47,1,Mobile,Auto,No Data,0.11,-69,0.08,2023-08-26 05:54:16.429097,2024-08-25 05:54:16.429097,3,25,Male,Web,PayPal,No,Cancelled,+91-7591303444,Christopher Williams,0.9097442118356576,Churned
968,EC-2022-000969,Jack,Allen,jack_allen@icloud.com,Digital+Print,Monthly,Yes,4.68,25,2,No,0.4,13.44,Europe,Culture,0.61,1,Desktop,Auto,Newsletter Promo,0.04,-77,-0.71,2022-09-13 05:54:16.429099,2023-09-13 05:54:16.429099,5,25,Other,Web,PayPal,Yes,Active,+44-7881425839,Jack Allen,0.272321967981974,Low
969,EC-2024-000970,George,Wright,george_wright@icloud.com,Digital,Monthly,Yes,6.48,1,1,No,0.21,13.24,Others,Culture,0.9,1,Tablet,Manual,Newsletter Promo,0.4,62,0.27,2024-02-16 05:54:16.429101,2025-02-15 05:54:16.429101,2,62,Male,Web,Credit Card,No,Active,+85-2389480714,George Wright,0.0006595784602182,Low
970,EC-2025-000971,Carol,Hill,carol_hill@mail.com,Digital+Print,Monthly,Yes,3.29,25,2,Yes,0.36,5.38,North America,Politics,0.42,1,Desktop,Auto,No Data,0.7,45,0.52,2025-01-16 05:54:16.429103,2026-01-16 05:54:16.429103,4,50,Female,Mobile App,Debit Card,No,Active,+1-304-749-1740,Carol Hill,0.8666476374187335,High
971,EC-2024-000972,Helen,Lee,helen_lee@gmail.com,Digital,Annual,No,1.64,3,0,No,0.28,12.9,Europe,Finance,0.49,1,Tablet,Auto,No Data,0.51,-34,-0.75,2024-02-18 05:54:16.429105,2025-02-17 05:54:16.429105,3,59,Female,Referral,Debit Card,Yes,Active,+44-7298002252,Helen Lee,0.095094565349223,Low
972,EC-2023-000973,Sandra,Thompson,sandra_thompson@yahoo.com,Digital+Print,Monthly,Yes,0.68,2,2,No,0.18,16.11,Asia,Politics,0.61,1,Mobile,Auto,Newsletter Promo,0.14,2,0.26,2023-06-05 05:54:16.429107,2024-06-04 05:54:16.429107,3,22,Female,Web,Credit Card,Yes,Active,+91-8845587951,Sandra Thompson,0.2263276335931905,Low
973,EC-2022-000974,Victoria,Lopez,victoria_lopez@hotmail.com,Digital,Monthly,Yes,3.39,6,1,No,0.74,17.61,Europe,Politics,0.8,2,Mobile,Manual,Survey,0.56,-47,0.06,2022-09-09 05:54:16.429111,2023-09-09 05:54:16.429111,2,54,Female,Web,Credit Card,No,Active,+44-7769153722,Victoria Lopez,0.0381806980594874,Low
974,EC-2024-000975,Elizabeth,Hall,elizabeth_hall@hotmail.com,Digital,Monthly,Yes,4.66,23,1,No,0.25,21.46,Europe,Environment,0.56,2,Mobile,Manual,Retention Offer,0.08,53,-1.08,2024-03-04 05:54:16.429113,2025-03-04 05:54:16.429113,3,34,Female,Mobile App,Credit Card,No,Active,+44-7156873969,Elizabeth Hall,0.0445952943244854,Low
975,EC-2025-000976,Nicole,Garcia,nicole_garcia@outlook.com,Digital,Annual,No,3.71,17,0,Yes,0.45,6.39,North America,Technology,0.95,2,Mobile,Manual,Retention Offer,0.38,87,0.22,2025-01-11 05:54:16.429115,2026-01-11 05:54:16.429115,3,39,Female,Mobile App,PayPal,Yes,Active,+1-654-509-2105,Nicole Garcia,0.3457105768435951,Low
976,EC-2023-000977,Chloe,Clark,chloe_clark@outlook.com,Digital,Monthly,Yes,3.0,9,3,No,0.39,21.3,North America,Finance,0.37,1,Mobile,Auto,No Data,0.28,24,0.74,2023-11-22 05:54:16.429117,2024-11-21 05:54:16.429117,4,31,Female,Mobile App,PayPal,No,Active,+1-587-881-2677,Chloe Clark,0.3965851567228083,Low
977,EC-2024-000978,Laura,Wilson,laura_wilson@mail.com,Digital,Monthly,No,2.12,6,0,Yes,0.98,8.58,North America,Culture,0.56,0,Mobile,Auto,No Data,0.13,16,0.06,2024-02-11 05:54:16.429120,2025-02-10 05:54:16.429120,4,55,Female,Web,Debit Card,No,Active,+1-435-695-1336,Laura Wilson,0.7984642539754044,High
978,EC-2023-000979,Edward,Johnson,edward_johnson@icloud.com,Digital,Annual,Yes,1.36,7,1,Yes,0.39,7.63,Others,Culture,0.8,3,Mobile,Auto,Survey,0.23,-36,-0.99,2023-12-10 05:54:16.429121,2024-12-09 05:54:16.429121,5,49,Male,Mobile App,Credit Card,No,Active,+76-1067092449,Edward Johnson,0.0554256066299229,Low
979,EC-2024-000980,Jonathan,Young,jonathan_young@hotmail.com,Digital+Print,Annual,Yes,4.25,5,0,No,0.08,11.31,North America,Culture,0.46,2,Mobile,Manual,Newsletter Promo,0.05,78,0.23,2024-03-21 05:54:16.429124,2025-03-21 05:54:16.429124,4,31,Male,Web,PayPal,Yes,Active,+1-784-225-5981,Jonathan Young,0.0012237691912098,Low
980,EC-2024-000981,Jeffrey,Williams,jeffrey_williams@mail.com,Digital,Monthly,Yes,4.37,21,1,Yes,0.09,7.67,Asia,Politics,0.76,2,Mobile,Manual,Retention Offer,0.22,13,0.6,2024-05-21 05:54:16.429126,2025-05-21 05:54:16.429126,5,61,Male,Web,PayPal,Yes,Active,+91-7910694669,Jeffrey Williams,0.1678587599531737,Low
981,EC-2023-000982,George,Young,george_young@yahoo.com,Digital,Annual,No,0.68,25,1,No,0.59,11.6,Europe,Politics,0.41,1,Mobile,Auto,No Data,0.24,87,-0.38,2023-09-09 05:54:16.429128,2024-09-08 05:54:16.429128,4,37,Male,Web,Credit Card,No,Cancelled,+44-7688158670,George Young,0.9424692141268188,Churned
982,EC-2023-000983,Janet,Rivera,janet_rivera@mail.com,Digital+Print,Monthly,Yes,5.38,0,1,Yes,0.6,4.72,North America,Technology,0.34,3,Desktop,Auto,Newsletter Promo,0.21,86,-0.07,2023-02-19 05:54:16.429129,2024-02-19 05:54:16.429129,5,39,Female,Referral,PayPal,Yes,Active,+1-944-604-7337,Janet Rivera,0.0123833315131499,Low
983,EC-2024-000984,Jerry,Perez,jerry_perez@gmail.com,Digital,Monthly,Yes,3.86,3,0,No,0.42,9.04,Europe,Finance,0.38,1,Mobile,Auto,Newsletter Promo,0.03,-25,-0.13,2024-06-06 05:54:16.429132,2025-06-06 05:54:16.429132,4,47,Male,Web,Credit Card,Yes,Active,+44-7991214963,Jerry Perez,0.0051483842691071,Low
984,EC-2024-000985,Christine,Brown,christine_brown@hotmail.com,Digital+Print,Monthly,Yes,5.1,13,0,Yes,0.43,15.14,Asia,Environment,0.95,2,Desktop,Auto,No Data,0.11,-84,0.09,2024-09-27 05:54:16.429134,2025-09-27 05:54:16.429134,4,50,Female,Mobile App,PayPal,No,Active,+91-7982654510,Christine Brown,0.0250776433937991,Low
985,EC-2023-000986,Rebecca,Brown,rebecca_brown@gmail.com,Digital,Monthly,Yes,0.99,16,2,No,0.05,9.77,Asia,Technology,0.69,2,Desktop,Auto,Retention Offer,0.25,48,-0.15,2023-10-21 05:54:16.429137,2024-10-20 05:54:16.429137,2,22,Female,Web,PayPal,No,Cancelled,+91-9998367851,Rebecca Brown,0.6736051949706666,Churned
986,EC-2024-000987,Anna,Flores,anna_flores@hotmail.com,Digital,Annual,No,0.95,19,0,No,0.52,10.57,North America,Environment,0.86,0,Mobile,Auto,No Data,0.79,94,0.71,2024-06-11 05:54:16.429141,2025-06-11 05:54:16.429141,4,35,Female,Web,PayPal,No,Cancelled,+1-322-664-6193,Anna Flores,0.876431423024176,Churned
