,Unnamed: 0.1,Unnamed: 0,customer_id,first_name,last_name,email,subscription_type,plan_type,auto_renew,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,discount_used_last_renewal,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,previous_renewal_status,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,subscription_start_date,subscription_end_date,csat_score,customer_age,gender,signup_source,payment_method,downgrade_history,subscription_status,Phone,full_name,churn_score,churn_risk
825,825,825,EC-2023-000826,Ashley,Rodriguez,ashley_rodriguez@outlook.com,Espresso,Monthly,Yes,1.87,14,2,No,0.22,10.05,Others,Politics,0.68,0,Desktop,Manual,Newsletter Promo,0.14,23,-0.02,2023-02-06 05:54:16.428751,2024-02-06 05:54:16.428751,3,57,Female,Web,Credit Card,No,Active,+31-8932764406,Ashley Rodriguez,0.027087593,Medium
826,826,826,EC-2023-000827,Benjamin,Walker,benjamin_walker@mail.com,Digital,Monthly,Yes,0.8,2,0,No,0.46,16.55,North America,Culture,0.44,1,Desktop,Manual,Retention Offer,0.2,56,0.79,2023-10-11 05:54:16.428753,2024-10-10 05:54:16.428753,1,69,Male,Web,Credit Card,No,Active,+1-240-266-6409,Benjamin Walker,0.11564331,High
827,827,827,EC-2022-000828,Ashley,Johnson,ashley_johnson@yahoo.com,Digital,Annual,No,2.25,29,1,Yes,0.47,4.27,North America,Politics,0.6,0,Mobile,Auto,No Data,0.06,-14,-0.09,2022-12-03 05:54:16.428755,2023-12-03 05:54:16.428755,4,21,Female,Mobile App,Credit Card,Yes,Active,+1-334-257-5059,Ashley Johnson,0.017532367,Medium
828,828,828,EC-2023-000829,Jacob,Adams,jacob_adams@gmail.com,Digital,Annual,Yes,4.46,14,0,No,0.87,4.86,Asia,Politics,0.65,1,Desktop,Auto,No Data,0.42,47,-0.18,2023-09-15 05:54:16.428757,2024-09-14 05:54:16.428757,1,49,Male,Mobile App,Credit Card,No,Active,+91-8462983750,Jacob Adams,7.651023e-06,Low
829,829,829,EC-2024-000830,Lisa,Johnson,lisa_johnson@icloud.com,Digital,Monthly,No,3.77,12,1,Yes,0.76,3.54,North America,Technology,0.93,1,Mobile,Auto,Newsletter Promo,0.19,-31,0.53,2024-10-17 05:54:16.428759,2025-10-17 05:54:16.428759,2,66,Female,Referral,Credit Card,No,Active,+1-443-838-4884,Lisa Johnson,0.003611762,Low
830,830,830,EC-2023-000831,Brian,Martinez,brian_martinez@yahoo.com,Digital+Print,Annual,Yes,4.47,8,2,No,0.51,11.49,North America,Culture,0.48,0,Mobile,Auto,Retention Offer,0.16,13,0.21,2023-05-18 05:54:16.428761,2024-05-17 05:54:16.428761,2,18,Male,Mobile App,Credit Card,Yes,Active,+1-478-281-3658,Brian Martinez,1.6576336e-05,Low
831,831,831,EC-2025-000832,Sarah,Perez,sarah_perez@gmail.com,Digital,Monthly,Yes,3.78,1,2,No,0.67,10.67,North America,Politics,0.91,0,Desktop,Auto,Survey,0.27,-25,0.02,2025-04-16 05:54:16.428763,2026-04-16 05:54:16.428763,5,51,Female,Referral,Credit Card,No,Active,+1-364-953-3264,Sarah Perez,3.7005015e-05,Low
832,832,832,EC-2024-000833,Victoria,Hill,victoria_hill@outlook.com,Digital,Monthly,No,1.34,23,0,No,0.85,16.17,Europe,Finance,0.75,0,Mobile,Manual,No Data,0.27,13,0.42,2024-09-19 05:54:16.428765,2025-09-19 05:54:16.428765,1,38,Female,Web,PayPal,No,Cancelled,+44-7172973424,Victoria Hill,0.9999335,Churned
833,833,833,EC-2023-000834,Amy,Walker,amy_walker@hotmail.com,Digital+Print,Annual,No,2.5,7,1,Yes,0.01,10.97,Asia,Finance,0.31,0,Mobile,Auto,Newsletter Promo,0.2,-98,-0.83,2023-05-25 05:54:16.428767,2024-05-24 05:54:16.428767,3,48,Female,Mobile App,Credit Card,No,Active,+91-8402787146,Amy Walker,0.00078454637,Low
834,834,834,EC-2024-000835,Kevin,Taylor,kevin_taylor@outlook.com,Digital+Print,Annual,Yes,1.83,28,2,Yes,0.4,8.38,North America,Politics,0.81,2,Desktop,Auto,Newsletter Promo,0.14,66,0.29,2024-03-29 05:54:16.428770,2025-03-29 05:54:16.428770,3,31,Male,Mobile App,Credit Card,No,Cancelled,+1-310-536-5908,Kevin Taylor,0.9960295,Churned
835,835,835,EC-2022-000836,Katherine,Taylor,katherine_taylor@gmail.com,Digital+Print,Monthly,Yes,5.0,29,3,Yes,0.91,10.01,North America,Culture,0.32,0,Mobile,Auto,Newsletter Promo,0.15,-2,0.69,2022-11-30 05:54:16.428771,2023-11-30 05:54:16.428771,4,43,Female,Web,Debit Card,No,Cancelled,+1-729-311-2484,Katherine Taylor,0.93878824,Churned
836,836,836,EC-2023-000837,Brandon,Hernandez,brandon_hernandez@yahoo.com,Digital,Monthly,Yes,1.2,19,2,No,0.74,10.47,Others,Culture,1.0,1,Tablet,Auto,No Data,0.17,23,-0.57,2023-01-11 05:54:16.428774,2024-01-11 05:54:16.428774,3,39,Male,Web,Credit Card,Yes,Cancelled,+22-2221903863,Brandon Hernandez,0.9967848,Churned
837,837,837,EC-2023-000838,James,Brown,james_brown@gmail.com,Digital,Monthly,No,4.34,16,1,Yes,0.54,3.31,Asia,Politics,0.91,2,Desktop,Manual,Survey,0.06,-56,-0.13,2023-04-08 05:54:16.428776,2024-04-07 05:54:16.428776,1,51,Male,Mobile App,Credit Card,Yes,Cancelled,+91-8161430590,James Brown,0.99023193,Churned
838,838,838,EC-2024-000839,Raymond,Williams,raymond_williams@gmail.com,Digital+Print,Annual,Yes,4.34,12,0,No,0.53,20.84,Europe,Finance,0.51,0,Tablet,Manual,No Data,0.24,25,-0.92,2024-08-02 05:54:16.428778,2025-08-02 05:54:16.428778,2,50,Male,Web,PayPal,No,Active,+44-7171376734,Raymond Williams,8.331018e-06,Low
839,839,839,EC-2024-000840,Carolyn,Baker,carolyn_baker@hotmail.com,Digital,Monthly,Yes,5.74,0,1,No,0.35,12.08,Asia,Culture,0.48,1,Mobile,Manual,No Data,0.27,-33,-0.16,2024-07-05 05:54:16.428780,2025-07-05 05:54:16.428780,1,30,Female,Mobile App,Credit Card,No,Active,+91-8618019891,Carolyn Baker,1.3142127e-05,Low
840,840,840,EC-2023-000841,Christopher,Thompson,christopher_thompson@hotmail.com,Digital,Monthly,Yes,2.39,1,0,Yes,0.52,10.84,Europe,Finance,0.57,0,Desktop,Manual,No Data,0.41,-70,-0.27,2023-08-27 05:54:16.428782,2024-08-26 05:54:16.428782,1,49,Male,Mobile App,Debit Card,No,Active,+44-7171818131,Christopher Thompson,0.00015302376,Low
841,841,841,EC-2023-000842,Helen,Flores,helen_flores@hotmail.com,Digital,Monthly,Yes,4.07,29,1,No,0.66,12.46,Asia,Technology,0.55,0,Mobile,Auto,Newsletter Promo,0.24,5,0.91,2023-04-28 05:54:16.428784,2024-04-27 05:54:16.428784,2,25,Other,Web,Credit Card,No,Active,+91-9666285406,Helen Flores,0.0010118329,Low
842,842,842,EC-2023-000843,Jack,Jones,jack_jones@gmail.com,Digital,Monthly,Yes,6.42,14,1,Yes,0.42,12.84,North America,Politics,0.56,2,Desktop,Auto,Newsletter Promo,0.21,-63,-0.18,2023-01-06 05:54:16.428786,2024-01-06 05:54:16.428786,1,39,Male,Web,Credit Card,No,Active,+1-509-656-9056,Jack Jones,0.00013299868,Low
843,843,843,EC-2023-000844,Kathleen,Carter,kathleen_carter@outlook.com,Digital,Monthly,Yes,2.07,11,2,No,0.71,9.44,North America,Technology,0.52,1,Mobile,Auto,Survey,0.6,33,0.2,2023-08-22 05:54:16.428788,2024-08-21 05:54:16.428788,3,58,Female,Referral,Credit Card,Yes,Active,+1-674-753-5804,Kathleen Carter,6.1595594e-05,Low
844,844,844,EC-2024-000845,Jacob,Thomas,jacob_thomas@mail.com,Digital+Print,Annual,Yes,0.7,13,3,No,0.86,7.48,Asia,Politics,0.73,1,Mobile,Manual,Newsletter Promo,0.24,-93,0.73,2024-02-22 05:54:16.428790,2025-02-21 05:54:16.428790,4,37,Male,Web,Credit Card,No,Active,+91-7273810025,Jacob Thomas,0.0025444515,Low
845,845,845,EC-2022-000846,Justin,Miller,justin_miller@hotmail.com,Espresso,Monthly,Yes,0.18,24,0,Yes,0.15,12.4,Europe,Culture,0.41,2,Desktop,Manual,Newsletter Promo,0.25,-73,-1.04,2022-11-22 05:54:16.428792,2023-11-22 05:54:16.428792,4,38,Male,Web,Debit Card,No,Cancelled,+44-7605907247,Justin Miller,0.9992055,Churned
846,846,846,EC-2024-000847,George,Sanchez,george_sanchez@hotmail.com,Digital,Monthly,Yes,4.07,28,1,No,0.45,11.54,Others,Finance,0.89,0,Mobile,Auto,Survey,0.24,-86,0.12,2024-03-17 05:54:16.428794,2025-03-17 05:54:16.428794,1,51,Male,Web,PayPal,Yes,Active,+95-6917830137,George Sanchez,0.00038087158,Low
847,847,847,EC-2025-000848,Kenneth,Thompson,kenneth_thompson@icloud.com,Digital,Monthly,No,0.18,1,1,Yes,0.41,6.76,North America,Politics,0.87,0,Mobile,Auto,Retention Offer,0.17,-93,-0.5,2025-02-23 05:54:16.428796,2026-02-23 05:54:16.428796,2,66,Other,Referral,PayPal,Yes,Cancelled,+1-277-604-7707,Kenneth Thompson,0.99706095,Churned
848,848,848,EC-2023-000849,Frank,Carter,frank_carter@outlook.com,Digital,Annual,Yes,2.44,17,0,No,0.69,15.68,Others,Culture,0.63,0,Mobile,Auto,No Data,0.3,-47,-0.49,2023-07-12 05:54:16.428799,2024-07-11 05:54:16.428799,5,47,Male,Mobile App,Credit Card,No,Active,+73-3786685023,Frank Carter,2.172993e-05,Low
849,849,849,EC-2025-000850,Helen,Lee,helen_lee@icloud.com,Digital+Print,Monthly,Yes,3.66,21,0,Yes,0.25,11.17,Others,Politics,0.9,1,Desktop,Manual,Survey,0.23,33,-0.38,2025-03-22 05:54:16.428801,2026-03-22 05:54:16.428801,1,23,Female,Web,PayPal,No,Active,+22-2899456873,Helen Lee,0.0012891637,Low
850,850,850,EC-2025-000851,David,Wright,david_wright@outlook.com,Digital+Print,Monthly,Yes,3.28,6,0,No,0.64,12.92,North America,Finance,0.47,1,Mobile,Auto,No Data,0.26,-72,-0.19,2025-04-01 05:54:16.428803,2026-04-01 05:54:16.428803,1,52,Male,Web,PayPal,No,Active,+1-835-645-3108,David Wright,1.3840487e-05,Low
851,851,851,EC-2024-000852,Jennifer,Johnson,jennifer_johnson@icloud.com,Digital,Annual,No,3.64,28,2,No,0.88,15.57,Asia,Finance,0.31,1,Mobile,Manual,Retention Offer,0.11,14,-0.46,2024-07-14 05:54:16.428805,2025-07-14 05:54:16.428805,5,44,Female,Web,Credit Card,No,Active,+91-7349621294,Jennifer Johnson,0.017146813,Medium
852,852,852,EC-2022-000853,Joseph,Campbell,joseph_campbell@yahoo.com,Digital+Print,Annual,No,3.33,22,1,No,0.42,10.09,Europe,Politics,0.73,1,Mobile,Auto,Newsletter Promo,0.35,-67,-0.16,2022-10-22 05:54:16.428807,2023-10-22 05:54:16.428807,4,37,Male,Web,PayPal,No,Active,+44-7999020152,Joseph Campbell,0.002769664,Low
853,853,853,EC-2022-000854,Jerry,Smith,jerry_smith@mail.com,Digital,Annual,Yes,4.92,28,1,No,0.91,11.27,Others,Environment,0.62,0,Desktop,Auto,Retention Offer,0.1,-94,0.53,2022-12-02 05:54:16.428809,2023-12-02 05:54:16.428809,4,66,Male,Mobile App,PayPal,No,Active,+36-7130187296,Jerry Smith,0.000101173246,Low
854,854,854,EC-2024-000855,Carolyn,Jones,carolyn_jones@mail.com,Digital,Annual,No,1.57,24,4,Yes,0.99,13.24,Europe,Culture,0.7,1,Desktop,Manual,Newsletter Promo,0.25,-61,0.29,2024-09-04 05:54:16.428811,2025-09-04 05:54:16.428811,5,55,Female,Web,PayPal,No,Cancelled,+44-7913791446,Carolyn Jones,0.998175,Churned
855,855,855,EC-2024-000856,Kenneth,Clark,kenneth_clark@hotmail.com,Digital+Print,Monthly,Yes,1.98,5,3,No,0.11,7.1,Asia,Politics,0.93,2,Mobile,Auto,No Data,0.49,-27,1.41,2024-12-24 05:54:16.428813,2025-12-24 05:54:16.428813,2,57,Male,Mobile App,Credit Card,No,Cancelled,+91-9957026547,Kenneth Clark,0.9113708,Churned
856,856,856,EC-2024-000857,Linda,Allen,linda_allen@mail.com,Digital+Print,Annual,No,1.84,13,0,No,0.23,10.22,Europe,Technology,0.98,0,Mobile,Manual,Newsletter Promo,0.73,40,0.14,2024-04-10 05:54:16.428815,2025-04-10 05:54:16.428815,1,31,Female,Mobile App,Debit Card,No,Active,+44-7403454287,Linda Allen,0.030715555,Medium
857,857,857,EC-2024-000858,Charles,Ramirez,charles_ramirez@hotmail.com,Digital,Monthly,No,4.25,7,1,No,0.95,10.5,North America,Finance,0.74,3,Mobile,Manual,Newsletter Promo,0.34,-39,0.35,2024-06-07 05:54:16.428817,2025-06-07 05:54:16.428817,3,27,Male,Web,Credit Card,No,Active,+1-209-960-5226,Charles Ramirez,0.0014238199,Low
858,858,858,EC-2025-000859,Carolyn,Rivera,carolyn_rivera@gmail.com,Digital,Annual,No,4.35,26,1,No,0.96,6.18,North America,Environment,0.83,1,Mobile,Auto,No Data,0.02,-15,0.68,2025-02-03 05:54:16.428819,2026-02-03 05:54:16.428819,4,69,Female,Referral,PayPal,No,Active,+1-842-362-4411,Carolyn Rivera,0.00672461,Low
859,859,859,EC-2023-000860,Gary,Sanchez,gary_sanchez@mail.com,Digital,Annual,No,3.68,21,1,Yes,0.1,19.27,Europe,Finance,0.36,1,Mobile,Manual,No Data,0.37,15,-0.54,2023-04-11 05:54:16.428821,2024-04-10 05:54:16.428821,4,59,Male,Web,Credit Card,No,Active,+44-7236148559,Gary Sanchez,0.02632165,Medium
860,860,860,EC-2024-000861,Daniel,Martin,daniel_martin@outlook.com,Digital,Annual,Yes,4.78,1,0,Yes,0.01,4.37,Asia,Technology,0.41,0,Mobile,Auto,No Data,0.57,-36,0.67,2024-08-26 05:54:16.428823,2025-08-26 05:54:16.428823,4,32,Male,Web,Debit Card,Yes,Active,+91-9790560324,Daniel Martin,0.00041069818,Low
861,861,861,EC-2024-000862,Sarah,Nelson,sarah_nelson@gmail.com,Digital,Monthly,No,1.23,16,2,No,0.16,4.81,Europe,Finance,0.81,1,Desktop,Auto,Newsletter Promo,0.4,-60,-0.44,2024-04-06 05:54:16.428827,2025-04-06 05:54:16.428827,2,57,Female,Mobile App,Credit Card,No,Cancelled,+44-7332629546,Sarah Nelson,0.9998914,Churned
862,862,862,EC-2022-000863,Gary,White,gary_white@gmail.com,Digital,Monthly,Yes,5.5,4,1,Yes,1.0,15.26,Europe,Finance,0.6,3,Tablet,Manual,No Data,0.45,22,0.26,2022-10-13 05:54:16.428829,2023-10-13 05:54:16.428829,5,60,Male,Web,Credit Card,No,Active,+44-7010350339,Gary White,0.00023021373,Low
863,863,863,EC-2022-000864,Donna,Brown,donna_brown@yahoo.com,Digital+Print,Monthly,Yes,5.28,13,1,No,0.18,12.85,North America,Finance,0.61,0,Mobile,Auto,No Data,0.16,69,0.51,2022-11-24 05:54:16.428831,2023-11-24 05:54:16.428831,2,65,Female,Web,Credit Card,Yes,Active,+1-781-220-2384,Donna Brown,3.7468384e-05,Low
864,864,864,EC-2024-000865,Donna,Adams,donna_adams@icloud.com,Digital,Annual,Yes,4.1,24,1,No,0.5,5.9,Europe,Politics,0.52,0,Desktop,Auto,Newsletter Promo,0.25,15,-0.92,2024-08-06 05:54:16.428833,2025-08-06 05:54:16.428833,4,20,Female,Web,Credit Card,No,Active,+44-7079864308,Donna Adams,2.3298973e-05,Low
865,865,865,EC-2023-000866,Karen,Thomas,karen_thomas@outlook.com,Digital,Annual,Yes,5.67,23,1,Yes,0.85,12.43,North America,Culture,0.73,0,Desktop,Manual,Newsletter Promo,0.25,-35,-0.16,2023-03-30 05:54:16.428835,2024-03-29 05:54:16.428835,1,32,Female,Web,Debit Card,No,Active,+1-841-261-6428,Karen Thomas,0.0002434825,Low
866,866,866,EC-2023-000867,Timothy,Perez,timothy_perez@hotmail.com,Digital+Print,Monthly,Yes,0.52,29,1,No,0.02,15.87,Asia,Finance,0.43,2,Desktop,Auto,Newsletter Promo,0.25,15,-0.01,2023-02-15 05:54:16.428837,2024-02-15 05:54:16.428837,4,62,Male,Referral,Debit Card,No,Cancelled,+91-8424278587,Timothy Perez,0.9939213,Churned
867,867,867,EC-2024-000868,Emma,Miller,emma_miller@mail.com,Digital,Monthly,Yes,2.21,28,0,Yes,0.6,9.88,Others,Environment,0.74,2,Desktop,Manual,No Data,0.29,38,-0.53,2024-10-06 05:54:16.428839,2025-10-06 05:54:16.428839,1,48,Female,Web,Credit Card,No,Active,+52-3981129209,Emma Miller,0.003322881,Low
868,868,868,EC-2024-000869,Jeffrey,Rivera,jeffrey_rivera@yahoo.com,Digital+Print,Monthly,No,1.9,19,1,Yes,0.28,20.4,Europe,Politics,0.42,0,Mobile,Manual,Newsletter Promo,0.06,0,0.19,2024-09-13 05:54:16.428842,2025-09-13 05:54:16.428842,1,28,Male,Web,Credit Card,No,Cancelled,+44-7034340513,Jeffrey Rivera,0.99991834,Churned
869,869,869,EC-2024-000870,Anthony,Martin,anthony_martin@yahoo.com,Digital+Print,Annual,Yes,4.08,20,0,No,0.86,3.1,North America,Technology,0.34,1,Mobile,Auto,Survey,0.42,-51,0.87,2024-09-01 05:54:16.428843,2025-09-01 05:54:16.428843,4,63,Male,Mobile App,Credit Card,Yes,Active,+1-287-308-6875,Anthony Martin,0.00010214516,Low
870,870,870,EC-2025-000871,Kathleen,Torres,kathleen_torres@icloud.com,Digital+Print,Annual,Yes,1.42,28,1,Yes,0.28,12.78,North America,Environment,0.53,1,Desktop,Auto,No Data,0.49,-30,-0.46,2025-02-15 05:54:16.428846,2026-02-15 05:54:16.428846,4,56,Female,Web,Credit Card,Yes,Cancelled,+1-757-488-2771,Kathleen Torres,0.97407585,Churned
871,871,871,EC-2023-000872,Jonathan,Jones,jonathan_jones@outlook.com,Digital,Monthly,Yes,4.14,20,0,Yes,0.69,14.67,Europe,Technology,0.46,0,Mobile,Auto,Survey,0.09,62,0.62,2023-06-28 05:54:16.428848,2024-06-27 05:54:16.428848,1,36,Male,Referral,PayPal,No,Active,+44-7701525809,Jonathan Jones,0.0062814765,Low
872,872,872,EC-2024-000873,Christopher,Hall,christopher_hall@gmail.com,Digital,Monthly,Yes,5.06,21,4,No,0.67,13.57,Europe,Culture,0.92,2,Mobile,Auto,Retention Offer,0.22,-21,0.27,2024-04-06 05:54:16.428850,2025-04-06 05:54:16.428850,2,32,Male,Web,PayPal,No,Active,+44-7075001700,Christopher Hall,0.03400475,Medium
873,873,873,EC-2024-000874,Lisa,King,lisa_king@mail.com,Espresso,Annual,Yes,4.04,2,0,Yes,0.22,9.18,Asia,Culture,0.34,1,Mobile,Manual,Newsletter Promo,0.37,-22,-0.65,2024-04-16 05:54:16.428859,2025-04-16 05:54:16.428859,2,55,Female,Web,Credit Card,Yes,Active,+91-7815525586,Lisa King,0.00010469952,Low
874,874,874,EC-2024-000875,Gary,Mitchell,gary_mitchell@icloud.com,Digital+Print,Annual,Yes,3.43,4,3,No,0.03,8.84,North America,Finance,0.42,0,Mobile,Manual,Retention Offer,0.11,-81,-0.18,2024-09-29 05:54:16.428862,2025-09-29 05:54:16.428862,2,37,Male,Web,Credit Card,No,Active,+1-247-392-3644,Gary Mitchell,0.00017631071,Low
875,875,875,EC-2023-000876,James,Clark,james_clark@yahoo.com,Digital+Print,Monthly,Yes,1.52,15,0,Yes,0.41,11.78,Asia,Technology,0.68,1,Desktop,Auto,Newsletter Promo,0.07,55,0.15,2023-07-21 05:54:16.428864,2024-07-20 05:54:16.428864,3,39,Male,Web,PayPal,No,Cancelled,+91-9014332999,James Clark,0.99279034,Churned
876,876,876,EC-2023-000877,Benjamin,Flores,benjamin_flores@gmail.com,Espresso,Monthly,Yes,1.73,17,3,Yes,0.29,13.26,Europe,Politics,0.64,1,Mobile,Auto,No Data,0.32,22,0.82,2023-02-24 05:54:16.428866,2024-02-24 05:54:16.428866,1,24,Male,Web,Credit Card,Yes,Cancelled,+44-7613907579,Benjamin Flores,0.99988365,Churned
877,877,877,EC-2023-000878,Paul,Wilson,paul_wilson@icloud.com,Espresso,Monthly,No,4.87,25,0,No,0.81,12.41,North America,Finance,0.33,0,Mobile,Manual,Retention Offer,0.25,-64,0.43,2023-06-23 05:54:16.428868,2024-06-22 05:54:16.428868,3,31,Male,Web,Credit Card,No,Cancelled,+1-432-472-5845,Paul Wilson,0.9959384,Churned
878,878,878,EC-2023-000879,Dennis,Young,dennis_young@outlook.com,Digital+Print,Monthly,Yes,4.17,16,0,No,0.8,14.16,Europe,Politics,0.31,1,Mobile,Auto,Newsletter Promo,0.48,-98,-0.32,2023-07-20 05:54:16.428870,2024-07-19 05:54:16.428870,3,21,Male,Mobile App,Credit Card,Yes,Active,+44-7782569456,Dennis Young,0.00025239118,Low
879,879,879,EC-2024-000880,Benjamin,Jackson,benjamin_jackson@icloud.com,Digital,Monthly,No,2.94,10,1,Yes,0.46,5.92,North America,Technology,0.99,3,Mobile,Manual,Retention Offer,0.16,-8,0.22,2024-11-09 05:54:16.428872,2025-11-09 05:54:16.428872,1,26,Male,Web,Credit Card,Yes,Active,+1-282-799-2342,Benjamin Jackson,0.002126536,Low
880,880,880,EC-2024-000881,Kenneth,Young,kenneth_young@hotmail.com,Espresso,Monthly,Yes,2.37,16,0,No,0.61,9.09,Europe,Finance,0.76,0,Tablet,Manual,Newsletter Promo,0.29,86,-1.38,2024-11-28 05:54:16.428874,2025-11-28 05:54:16.428874,3,56,Male,Web,Credit Card,No,Active,+44-7858775570,Kenneth Young,0.00017763433,Low
881,881,881,EC-2023-000882,Victoria,Rivera,victoria_rivera@icloud.com,Digital+Print,Annual,Yes,0.0,15,1,No,0.6,6.24,Asia,Finance,0.56,2,Mobile,Auto,No Data,0.31,0,0.48,2023-06-22 05:54:16.428876,2024-06-21 05:54:16.428876,1,42,Female,Web,Debit Card,No,Active,+91-9081002626,Victoria Rivera,0.00036290614,Low
882,882,882,EC-2023-000883,Larry,Hernandez,larry_hernandez@outlook.com,Espresso,Monthly,No,1.39,25,1,No,0.83,8.46,Europe,Politics,0.63,2,Tablet,Auto,No Data,0.17,54,-0.36,2023-02-10 05:54:16.428878,2024-02-10 05:54:16.428878,5,64,Male,Mobile App,Credit Card,No,Cancelled,+44-7798100481,Larry Hernandez,0.9999405,Churned
883,883,883,EC-2025-000884,Elizabeth,Anderson,elizabeth_anderson@mail.com,Digital,Annual,No,5.87,22,4,No,0.43,14.06,Asia,Environment,0.49,1,Desktop,Manual,No Data,0.32,-69,-0.5,2025-01-15 05:54:16.428880,2026-01-15 05:54:16.428880,5,52,Female,Web,PayPal,No,Cancelled,+91-7786901503,Elizabeth Anderson,0.04418001,Churned
884,884,884,EC-2024-000885,Dorothy,Adams,dorothy_adams@mail.com,Digital,Monthly,No,1.08,1,0,No,0.28,10.43,Europe,Politics,0.54,0,Desktop,Auto,Newsletter Promo,0.2,-53,-0.13,2024-09-19 05:54:16.428883,2025-09-19 05:54:16.428883,1,54,Female,Web,Credit Card,No,Cancelled,+44-7095227284,Dorothy Adams,0.97886217,Churned
885,885,885,EC-2024-000886,Paul,Brown,paul_brown@hotmail.com,Digital+Print,Monthly,Yes,3.28,3,0,No,0.27,20.43,North America,Politics,0.75,1,Mobile,Auto,Survey,0.33,-55,-0.6,2024-07-21 05:54:16.428885,2025-07-21 05:54:16.428885,1,66,Male,Mobile App,PayPal,No,Active,+1-875-902-2961,Paul Brown,1.5003543e-05,Low
886,886,886,EC-2024-000887,Michael,Torres,michael_torres@mail.com,Digital,Monthly,Yes,4.51,20,2,No,0.54,10.77,Europe,Politics,0.92,0,Mobile,Manual,No Data,0.36,13,-0.07,2024-04-06 05:54:16.428889,2025-04-06 05:54:16.428889,1,44,Male,Web,Credit Card,No,Active,+44-7667637150,Michael Torres,0.00054479064,Low
887,887,887,EC-2024-000888,Ashley,Clark,ashley_clark@gmail.com,Digital,Monthly,Yes,1.12,6,1,Yes,0.45,10.24,Europe,Environment,0.43,0,Desktop,Manual,Newsletter Promo,0.15,-6,0.55,2024-04-22 05:54:16.428893,2025-04-22 05:54:16.428893,2,45,Female,Web,Credit Card,No,Cancelled,+44-7964611366,Ashley Clark,0.99592966,Churned
888,888,888,EC-2024-000889,Charles,Jackson,charles_jackson@icloud.com,Digital,Annual,Yes,3.28,1,2,No,0.44,10.42,North America,Environment,0.89,1,Desktop,Auto,Newsletter Promo,0.41,-54,-0.96,2024-12-21 05:54:16.428896,2025-12-21 05:54:16.428896,1,41,Male,Web,Credit Card,Yes,Active,+1-967-909-8011,Charles Jackson,1.5694908e-05,Low
889,889,889,EC-2024-000890,Sharon,Lopez,sharon_lopez@mail.com,Digital,Annual,Yes,4.41,29,1,No,0.09,7.45,North America,Technology,0.39,1,Mobile,Auto,Survey,0.12,-61,-0.01,2024-03-21 05:54:16.428900,2025-03-21 05:54:16.428900,4,50,Female,Web,PayPal,No,Active,+1-996-218-9813,Sharon Lopez,5.1286544e-05,Low
890,890,890,EC-2024-000891,Gregory,Baker,gregory_baker@mail.com,Espresso,Monthly,Yes,3.02,5,1,No,0.72,9.77,Europe,Culture,0.45,1,Mobile,Auto,No Data,0.25,30,-0.05,2024-09-21 05:54:16.428904,2025-09-21 05:54:16.428904,5,50,Male,Mobile App,PayPal,No,Active,+44-7650950906,Gregory Baker,1.4648515e-05,Low
891,891,891,EC-2024-000892,Alexander,Lopez,alexander_lopez@mail.com,Digital,Monthly,Yes,7.3,16,0,No,0.21,14.51,North America,Politics,0.33,1,Mobile,Auto,No Data,0.35,15,0.28,2024-11-07 05:54:16.428908,2025-11-07 05:54:16.428908,5,33,Male,Web,Debit Card,No,Active,+1-449-372-6774,Alexander Lopez,0.0001451201,Low
892,892,892,EC-2024-000893,James,Mitchell,james_mitchell@yahoo.com,Digital,Annual,Yes,0.5,6,1,No,0.2,10.46,North America,Environment,0.4,4,Tablet,Auto,Newsletter Promo,0.27,56,-0.07,2024-01-13 05:54:16.428910,2025-01-12 05:54:16.428910,1,40,Male,Web,Credit Card,No,Active,+1-291-712-8022,James Mitchell,0.00010689592,Low
893,893,893,EC-2022-000894,Kenneth,Wright,kenneth_wright@hotmail.com,Digital+Print,Monthly,Yes,4.59,24,1,No,0.41,6.83,Europe,Politics,0.94,2,Mobile,Auto,Newsletter Promo,0.13,-10,0.5,2022-12-21 05:54:16.428913,2023-12-21 05:54:16.428913,5,63,Male,Web,Credit Card,No,Active,+44-7081886400,Kenneth Wright,0.0008554404,Low
894,894,894,EC-2024-000895,Jonathan,Young,jonathan_young@icloud.com,Digital+Print,Monthly,No,2.74,4,0,No,0.23,6.3,North America,Politics,0.62,3,Desktop,Auto,No Data,0.33,-43,0.71,2024-02-01 05:54:16.428915,2025-01-31 05:54:16.428915,1,28,Male,Referral,Credit Card,No,Active,+1-392-647-4236,Jonathan Young,0.0015648179,Low
895,895,895,EC-2023-000896,Andrew,Jones,andrew_jones@gmail.com,Digital+Print,Annual,Yes,4.16,4,2,Yes,0.58,8.2,Others,Politics,0.35,3,Desktop,Auto,No Data,0.27,77,0.54,2023-08-30 05:54:16.428916,2024-08-29 05:54:16.428916,1,63,Male,Web,Credit Card,No,Active,+41-3619120092,Andrew Jones,0.0006305198,Low
